occ90,occ90_desc,occ00,occ00_desc,conversion_factor
,,801,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",6.57894736842105000000
,,822,"Metalworkers and plastic workers, all other",63.81578947368420000000
,,896,"Production workers, all other",3.94736842105263000000
717,"Fabricating machine operators, n.e.c.",,,
,,772,"Electrical, electronics, and electromechanical assemblers",5.97014925373134000000
,,793,"Forging machine setters, operators, and tenders, metal and plastic",2.23880597014925000000
,,794,"Rolling machine setters, operators, and tenders, metal and plastic",5.22388059701493000000
,,795,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",7.46268656716418000000
,,822,"Metalworkers and plastic workers, all other",76.11940298507460000000
,,823,Bookbinders and bindery workers,0.74626865671641800000
,,874,"Inspectors, testers, sorters, samplers, and weighers",0.74626865671641800000
,,896,"Production workers, all other",1.49253731343284000000
719,Molding and casting machine operators,,,
,,792,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",5.68181818181818000000
,,810,"Molders and molding machine setters, operators, and tenders, metal and plastic",81.25000000000000000000
,,872,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",2.27272727272727000000
,,892,"Molders, shapers, and casters, except metal and plastic",10.79545454545450000000
723,Metal plating machine operators,,,
,,820,"Plating and coating machine setters, operators, and tenders, metal and plastic",100.00000000000000000000
724,Heat treating equipment operators,,,
,,804,Metal furnace and kiln operators and tenders,1.81818181818182000000
,,815,"Heat treating equipment setters, operators, and tenders, metal and plastic",98.18181818181820000000
725,Miscellaneous metal and plastic processing machine operators,,,
,,795,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",39.56834532374100000000
,,822,"Metalworkers and plastic workers, all other",0.71942446043165500000
,,865,"Crushing, grinding, polishing, mixing, and blending workers",44.60431654676260000000
,,881,Painting workers,4.31654676258993000000
,,886,"Cleaning, washing, and metal pickling equipment operators and tenders",10.79136690647480000000
726,"Wood lathe, routing, and planing machine operators",,,
,,854,"Woodworking machine setters, operators, and tenders, except sawing",100.00000000000000000000
727,Sawing machine operators,,,
,,795,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",4.25531914893617000000
,,853,"Sawing machine setters, operators, and tenders, wood",87.94326241134750000000
,,896,"Production workers, all other",7.80141843971631000000
728,Shaping and joining machine operators,,,
,,854,"Woodworking machine setters, operators, and tenders, except sawing",98.95833333333330000000
,,885,Cementing and gluing machine operators and tenders,1.04166666666667000000
729,Nailing and tacking machine operators,,,
,,854,"Woodworking machine setters, operators, and tenders, except sawing",100.00000000000000000000
733,Miscellaneous woodworking machine operators,,,
,,775,Miscellaneous assemblers and fabricators,2.52100840336134000000
,,854,"Woodworking machine setters, operators, and tenders, except sawing",33.61344537815130000000
,,855,"Woodworkers, all other",57.14285714285710000000
,,885,Cementing and gluing machine operators and tenders,6.72268907563025000000
734,Printing press operators,,,
,,824,Job printers,23.72881355932200000000
,,825,Prepress technicians and workers,4.66101694915254000000
,,826,Printing machine operators,71.61016949152540000000
735,Photoengravers and lithographers,,,
,,825,Prepress technicians and workers,100.00000000000000000000
736,Typesetters and compositors,,,
,,825,Prepress technicians and workers,100.00000000000000000000
737,Miscellaneous printing machine operators,,,
,,823,Bookbinders and bindery workers,58.38150289017340000000
,,825,Prepress technicians and workers,13.29479768786130000000
,,826,Printing machine operators,28.32369942196530000000
738,Winding and twisting machine operators,,,
,,842,"Textile winding, twisting, and drawing out machine setters, operators, and tenders",87.41721854304640000000
,,843,"Extruding and forming machine setters, operators, and tenders, synthetic and glass fibers",1.32450331125828000000
,,893,"Paper goods machine setters, operators, and tenders",3.31125827814570000000
,,896,"Production workers, all other",7.94701986754967000000
739,"Knitting, looping, taping, and weaving machine operators",,,
,,841,"Textile knitting and weaving machine setters, operators, and tenders",100.00000000000000000000
743,Textile cutting machine operators,,,
,,840,"Textile cutting machine setters, operators, and tenders",75.00000000000000000000
,,871,Cutting workers,25.00000000000000000000
744,Textile sewing machine operators,,,
,,832,Sewing machine operators,100.00000000000000000000
745,Shoe machine operators,,,
,,834,Shoe machine operators and tenders,100.00000000000000000000
747,Pressing machine operators,,,
,,831,"Pressers, textile, garment, and related materials",100.00000000000000000000
748,Laundering and dry cleaning machine operators,,,
,,830,Laundry and dry-cleaning workers,99.39759036144580000000
,,836,Textile bleaching and dyeing machine operators and tenders,0.60240963855421700000
749,Miscellaneous textile machine operators,,,
,,825,Prepress technicians and workers,0.81967213114754100000
,,826,Printing machine operators,1.63934426229508000000
,,836,Textile bleaching and dyeing machine operators and tenders,0.81967213114754100000
,,840,"Textile cutting machine setters, operators, and tenders",1.63934426229508000000
,,841,"Textile knitting and weaving machine setters, operators, and tenders",0.81967213114754100000
,,842,"Textile winding, twisting, and drawing out machine setters, operators, and tenders",4.91803278688525000000
,,846,"Textile, apparel, and furnishings workers, all other",77.86885245901640000000
,,854,"Woodworking machine setters, operators, and tenders, except sawing",3.27868852459016000000
,,896,"Production workers, all other",8.19672131147541000000
753,Cementing and gluing machine operators,,,
,,810,"Molders and molding machine setters, operators, and tenders, metal and plastic",1.00000000000000000000
,,885,Cementing and gluing machine operators and tenders,99.00000000000000000000
754,Packaging and filling machine operators,,,
,,880,Packaging and filling machine operators and tenders,98.08612440191390000000
,,885,Cementing and gluing machine operators and tenders,1.91387559808612000000
755,Extruding and forming machine operators,,,
,,792,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",46.20253164556960000000
,,810,"Molders and molding machine setters, operators, and tenders, metal and plastic",1.26582278481013000000
,,843,"Extruding and forming machine setters, operators, and tenders, synthetic and glass fibers",3.79746835443038000000
,,872,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",46.83544303797470000000
,,892,"Molders, shapers, and casters, except metal and plastic",1.89873417721519000000
756,Mixing and blending machine operators,,,
,,781,"Butchers and other meat, poultry, and fish processing workers",2.23880597014925000000
,,784,Food batchmakers,19.40298507462690000000
,,836,Textile bleaching and dyeing machine operators and tenders,9.70149253731343000000
,,865,"Crushing, grinding, polishing, mixing, and blending workers",67.16417910447760000000
,,872,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",1.49253731343284000000
757,"Separating, filtering, and clarifying machine operators",,,
,,863,Miscellaneous plant and system operators,0.83333333333333300000
,,864,"Chemical processing machine setters, operators, and tenders",99.16666666666670000000
758,Compressing and compacting machine operators,,,
,,872,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",97.93814432989690000000
,,873,"Furnace, kiln, oven, drier, and kettle operators and tenders",1.03092783505155000000
,,893,"Paper goods machine setters, operators, and tenders",1.03092783505155000000
759,Painting and paint spraying machine operators,,,
,,636,Glaziers,4.04040404040404000000
,,715,Automotive body and related repairers,7.57575757575758000000
,,865,"Crushing, grinding, polishing, mixing, and blending workers",1.01010101010101000000
,,881,Painting workers,87.37373737373740000000
763,"Roasting and baking machine operators, food",,,
,,783,"Food and tobacco roasting, baking, and drying machine operators and tenders",99.00990099009900000000
,,785,Food cooking machine operators and tenders,0.99009900990099000000
764,"Washing, cleaning, and pickling machine operators",,,
,,785,Food cooking machine operators and tenders,2.17391304347826000000
,,826,Printing machine operators,1.08695652173913000000
,,836,Textile bleaching and dyeing machine operators and tenders,4.34782608695652000000
,,886,"Cleaning, washing, and metal pickling equipment operators and tenders",92.39130434782610000000
765,Folding machine operators,,,
,,795,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",1.56250000000000000000
,,831,"Pressers, textile, garment, and related materials",3.90625000000000000000
,,893,"Paper goods machine setters, operators, and tenders",85.93750000000000000000
,,896,"Production workers, all other",8.59375000000000000000
766,"Furnace, kiln, and oven operators, exc. food",,,
,,804,Metal furnace and kiln operators and tenders,51.35135135135140000000
,,810,"Molders and molding machine setters, operators, and tenders, metal and plastic",1.80180180180180000000
,,846,"Textile, apparel, and furnishings workers, all other",0.90090090090090100000
,,861,Stationary engineers and boiler operators,13.51351351351350000000
,,864,"Chemical processing machine setters, operators, and tenders",1.80180180180180000000
,,873,"Furnace, kiln, oven, drier, and kettle operators and tenders",29.72972972972970000000
,,874,"Inspectors, testers, sorters, samplers, and weighers",0.90090090090090100000
768,Crushing and grinding machine operators,,,
,,800,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",10.86956521739130000000
,,864,"Chemical processing machine setters, operators, and tenders",1.08695652173913000000
,,865,"Crushing, grinding, polishing, mixing, and blending workers",88.04347826086960000000
769,Slicing and cutting machine operators,,,
,,613,Logging workers,0.36496350364963500000
,,781,"Butchers and other meat, poultry, and fish processing workers",2.18978102189781000000
,,795,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",10.21897810218980000000
,,840,"Textile cutting machine setters, operators, and tenders",20.07299270072990000000
,,845,Upholsterers,0.36496350364963500000
,,853,"Sawing machine setters, operators, and tenders, wood",4.37956204379562000000
,,854,"Woodworking machine setters, operators, and tenders, except sawing",2.91970802919708000000
,,855,"Woodworkers, all other",4.74452554744526000000
,,864,"Chemical processing machine setters, operators, and tenders",1.45985401459854000000
,,871,Cutting workers,51.45985401459850000000
,,874,"Inspectors, testers, sorters, samplers, and weighers",1.45985401459854000000
,,963,Machine feeders and offbearers,0.36496350364963500000
773,Motion picture projectionists,,,
,,441,Motion picture projectionists,100.00000000000000000000
774,Photographic process machine operators,,,
,,290,Broadcast and sound engineering technicians and radio operators,0.62893081761006300000
,,291,Photographers,6.91823899371069000000
,,590,"Office machine operators, except computer",5.03144654088050000000
,,825,Prepress technicians and workers,15.09433962264150000000
,,883,Photographic process workers and processing machine operators,70.44025157232700000000
,,896,"Production workers, all other",1.88679245283019000000
777,"Miscellaneous machine operators, n.e.c.",,,
,,772,"Electrical, electronics, and electromechanical assemblers",0.87591240875912400000
,,780,Bakers,0.29197080291970800000
,,783,"Food and tobacco roasting, baking, and drying machine operators and tenders",0.43795620437956200000
,,784,Food batchmakers,0.29197080291970800000
,,785,Food cooking machine operators and tenders,0.43795620437956200000
,,792,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",0.29197080291970800000
,,793,"Forging machine setters, operators, and tenders, metal and plastic",0.29197080291970800000
,,795,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",0.58394160583941600000
,,812,"Multiple machine tool setters, operators, and tenders, metal and plastic ",0.14598540145985400000
,,820,"Plating and coating machine setters, operators, and tenders, metal and plastic",0.29197080291970800000
,,822,"Metalworkers and plastic workers, all other",27.15328467153280000000
,,826,Printing machine operators,0.72992700729927000000
,,834,Shoe machine operators and tenders,0.29197080291970800000
,,842,"Textile winding, twisting, and drawing out machine setters, operators, and tenders",0.72992700729927000000
,,843,"Extruding and forming machine setters, operators, and tenders, synthetic and glass fibers",0.14598540145985400000
,,863,Miscellaneous plant and system operators,0.72992700729927000000
,,864,"Chemical processing machine setters, operators, and tenders",0.87591240875912400000
,,865,"Crushing, grinding, polishing, mixing, and blending workers",1.02189781021898000000
,,871,Cutting workers,0.72992700729927000000
,,872,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",1.45985401459854000000
,,873,"Furnace, kiln, oven, drier, and kettle operators and tenders",0.58394160583941600000
,,876,"Medical, dental, and ophthalmic laboratory technicians",0.14598540145985400000
,,880,Packaging and filling machine operators and tenders,1.02189781021898000000
,,881,Painting workers,0.29197080291970800000
,,884,Semiconductor processors,0.43795620437956200000
,,886,"Cleaning, washing, and metal pickling equipment operators and tenders",0.43795620437956200000
,,890,Cooling and freezing equipment operators and tenders,0.72992700729927000000
,,891,Etchers and engravers,0.29197080291970800000
,,892,"Molders, shapers, and casters, except metal and plastic",0.58394160583941600000
,,893,"Paper goods machine setters, operators, and tenders",2.04379562043796000000
,,894,Tire builders,1.75182481751825000000
,,896,"Production workers, all other",53.43065693430660000000
,,963,Machine feeders and offbearers,0.43795620437956200000
779,"Machine operators, not specified",,,
,,676,Miscellaneous construction and related workers,0.50761421319797000000
,,762,"Other installation, maintenance, and repair workers",1.01522842639594000000
,,774,Structural metal fabricators and fitters,1.52284263959391000000
,,780,Bakers,0.50761421319797000000
,,783,"Food and tobacco roasting, baking, and drying machine operators and tenders",0.50761421319797000000
,,804,Metal furnace and kiln operators and tenders,0.50761421319797000000
,,822,"Metalworkers and plastic workers, all other",14.21319796954310000000
,,825,Prepress technicians and workers,0.50761421319797000000
,,833,Shoe and leather workers and repairers,1.01522842639594000000
,,846,"Textile, apparel, and furnishings workers, all other",1.01522842639594000000
,,872,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",3.04568527918782000000
,,880,Packaging and filling machine operators and tenders,2.53807106598985000000
,,886,"Cleaning, washing, and metal pickling equipment operators and tenders",1.52284263959391000000
,,893,"Paper goods machine setters, operators, and tenders",1.01522842639594000000
,,895,Helpers--production workers,0.50761421319797000000
,,896,"Production workers, all other",66.49746192893400000000
,,942,Other transportation workers ,0.50761421319797000000
,,963,Machine feeders and offbearers,3.04568527918782000000
783,Welders and cutters,,,
,,814,"Welding, soldering, and brazing workers",99.51923076923080000000
,,896,"Production workers, all other",0.48076923076923100000
784,Solderers and brazers,,,
,,814,"Welding, soldering, and brazing workers",100.00000000000000000000
785,Assemblers,,,
,,676,Miscellaneous construction and related workers,0.30165912518853700000
,,703,Avionics technicians,0.15082956259426800000
,,711,"Electronic equipment installers and repairers, motor vehicles",0.15082956259426800000
,,715,Automotive body and related repairers,0.30165912518853700000
,,716,Automotive glass installers and repairers,0.15082956259426800000
,,762,"Other installation, maintenance, and repair workers",0.75414781297134200000
,,771,"Aircraft structure, surfaces, rigging, and systems assemblers",3.16742081447964000000
,,772,"Electrical, electronics, and electromechanical assemblers",7.84313725490196000000
,,773,Engine and other machine assemblers,2.71493212669683000000
,,774,Structural metal fabricators and fitters,0.60331825037707400000
,,775,Miscellaneous assemblers and fabricators,70.73906485671190000000
,,822,"Metalworkers and plastic workers, all other",1.05580693815988000000
,,833,Shoe and leather workers and repairers,0.15082956259426800000
,,845,Upholsterers,0.30165912518853700000
,,846,"Textile, apparel, and furnishings workers, all other",0.30165912518853700000
,,874,"Inspectors, testers, sorters, samplers, and weighers",1.20663650075415000000
,,875,Jewelers and precious stone and metal workers,0.15082956259426800000
,,880,Packaging and filling machine operators and tenders,1.05580693815988000000
,,893,"Paper goods machine setters, operators, and tenders",0.90497737556561100000
,,896,"Production workers, all other",7.99396681749623000000
786,Hand cutting and trimming occupations,,,
,,781,"Butchers and other meat, poultry, and fish processing workers",51.11111111111110000000
,,871,Cutting workers,48.88888888888890000000
787,"Hand molding, casting, and forming occupations",,,
,,810,"Molders and molding machine setters, operators, and tenders, metal and plastic",28.71287128712870000000
,,892,"Molders, shapers, and casters, except metal and plastic",71.28712871287130000000
789,"Hand painting, coating, and decorating occupations",,,
,,784,Food batchmakers,1.66666666666667000000
,,871,Cutting workers,0.83333333333333300000
,,881,Painting workers,97.50000000000000000000
793,Hand engraving and printing occupations,,,
,,826,Printing machine operators,38.66666666666670000000
,,891,Etchers and engravers,61.33333333333330000000
795,Miscellaneous hand working occupations,,,
,,762,"Other installation, maintenance, and repair workers",1.73913043478261000000
,,775,Miscellaneous assemblers and fabricators,10.43478260869570000000
,,785,Food cooking machine operators and tenders,6.95652173913043000000
,,831,"Pressers, textile, garment, and related materials",6.95652173913043000000
,,835,"Tailors, dressmakers, and sewers",3.47826086956522000000
,,846,"Textile, apparel, and furnishings workers, all other",1.73913043478261000000
,,854,"Woodworking machine setters, operators, and tenders, except sawing",8.69565217391304000000
,,865,"Crushing, grinding, polishing, mixing, and blending workers",11.30434782608700000000
,,871,Cutting workers,4.34782608695652000000
,,894,Tire builders,4.34782608695652000000
,,896,"Production workers, all other",40.00000000000000000000
796,"Production inspectors, checkers, and examiners",,,
,,604,"Graders and sorters, agricultural products",3.31125827814570000000
,,726,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",0.33112582781457000000
,,874,"Inspectors, testers, sorters, samplers, and weighers",94.70198675496690000000
,,941,Transportation inspectors,1.65562913907285000000
797,Production testers,,,
,,874,"Inspectors, testers, sorters, samplers, and weighers",99.22480620155040000000
,,941,Transportation inspectors,0.77519379844961200000
798,Production samplers and weighers,,,
,,604,"Graders and sorters, agricultural products",2.06185567010309000000
,,874,"Inspectors, testers, sorters, samplers, and weighers",97.93814432989690000000
799,"Graders and sorters, exc. agricultural",,,
,,604,"Graders and sorters, agricultural products",13.45029239766080000000
,,874,"Inspectors, testers, sorters, samplers, and weighers",57.89473684210530000000
,,875,Jewelers and precious stone and metal workers,0.58479532163742700000
,,964,"Packers and packagers, hand",28.07017543859650000000
803,"Supervisors, motor vehicle operators",,,
,,700,"First-line supervisors/managers of mechanics, installers, and repairers",3.60360360360360000000
,,900,"Supervisors, transportation and material moving workers",96.39639639639640000000
804,Truck drivers,,,
,,605,Miscellaneous agricultural workers ,0.82987551867219900000
,,613,Logging workers,0.41493775933610000000
,,913,Driver/sales workers and truck drivers,95.02074688796680000000
,,914,Taxi drivers and chauffeurs,3.73443983402490000000
806,Driver-sales workers,,,
,,751,"Coin, vending, and amusement machine servicers and repairers",36.91275167785230000000
,,913,Driver/sales workers and truck drivers,63.08724832214770000000
808,Bus drivers,,,
,,912,Bus drivers,96.55172413793100000000
,,914,Taxi drivers and chauffeurs,3.44827586206897000000
809,Taxicab drivers and chauffeurs,,,
,,911,"Ambulance drivers and attendants, except emergency medical technicians",4.69798657718121000000
,,912,Bus drivers,2.68456375838926000000
,,914,Taxi drivers and chauffeurs,90.60402684563760000000
,,915,"Motor vehicle operators, all other",2.01342281879195000000
813,Parking lot attendants,,,
,,935,Parking lot attendants,100.00000000000000000000
814,"Motor transportation occupations, n.e.c.",,,
,,915,"Motor vehicle operators, all other",100.00000000000000000000
823,Railroad conductors and yardmasters,,,
,,924,Railroad conductors and yardmasters,100.00000000000000000000
824,Locomotive operating occupations,,,
,,920,Locomotive engineers and operators,98.05194805194800000000
,,926,"Subway, streetcar, and other rail transportation workers",1.94805194805195000000
825,"Railroad brake, signal, and switch operators",,,
,,923,"Railroad brake, signal, and switch operators",100.00000000000000000000
826,"Rail vehicle operators, n.e.c.",,,
,,926,"Subway, streetcar, and other rail transportation workers",100.00000000000000000000
828,"Ship captains and mates, except fishing boats",,,
,,931,Ship and boat captains and operators,100.00000000000000000000
829,Sailors and deckhands,,,
,,930,Sailors and marine oilers,97.65625000000000000000
,,952,"Dredge, excavating, and loading machine operators",2.34375000000000000000
833,Marine engineers,,,
,,930,Sailors and marine oilers,18.75000000000000000000
,,933,Ship engineers,81.25000000000000000000
834,"Bridge, lock, and lighthouse tenders",,,
,,934,Bridge and lock tenders,100.00000000000000000000
843,"Supervisors, material moving equipment operators",,,
,,900,"Supervisors, transportation and material moving workers",100.00000000000000000000
844,Operating engineers,,,
,,632,Operating engineers and other construction equipment operators,96.12903225806450000000
,,952,"Dredge, excavating, and loading machine operators",3.22580645161290000000
,,956,Hoist and winch operators,0.64516129032258100000
845,Longshore equipment operators,,,
,,951,Crane and tower operators,50.00000000000000000000
,,962,"Laborers and freight, stock, and material movers, hand",12.50000000000000000000
,,975,"Material moving workers, all other",37.50000000000000000000
848,Hoist and winch operators,,,
,,613,Logging workers,9.52380952380952000000
,,680,"Derrick, rotary drill, and service unit operators, oil, gas, and mining",30.15873015873020000000
,,694,Other extraction workers,12.69841269841270000000
,,952,"Dredge, excavating, and loading machine operators",0.79365079365079400000
,,956,Hoist and winch operators,46.82539682539680000000
849,Crane and tower operators,,,
,,951,Crane and tower operators,100.00000000000000000000
853,Excavating and loading machine operators,,,
,,632,Operating engineers and other construction equipment operators,24.79338842975210000000
,,684,Mining machine operators,0.82644628099173600000
,,694,Other extraction workers,0.82644628099173600000
,,952,"Dredge, excavating, and loading machine operators",73.55371900826450000000
855,"Grader, dozer, and scraper operators",,,
,,630,"Paving, surfacing, and tamping equipment operators",18.18181818181820000000
,,632,Operating engineers and other construction equipment operators,81.81818181818180000000
856,Industrial truck and tractor equipment operators,,,
,,613,Logging workers,0.59523809523809500000
,,632,Operating engineers and other construction equipment operators,1.78571428571429000000
,,960,Industrial truck and tractor operators,97.61904761904760000000
859,Miscellaneous material moving equipment operators,,,
,,392,Security guards and gaming surveillance officers,0.94339622641509400000
,,672,Hazardous materials removal workers,2.83018867924528000000
,,684,Mining machine operators,1.88679245283019000000
,,694,Other extraction workers,3.77358490566038000000
,,756,Riggers,0.94339622641509400000
,,896,"Production workers, all other",2.83018867924528000000
,,950,Conveyor operators and tenders,8.49056603773585000000
,,956,Hoist and winch operators,0.94339622641509400000
,,962,"Laborers and freight, stock, and material movers, hand",18.86792452830190000000
,,965,Pumping station operators,16.03773584905660000000
,,973,Shuttle car operators,6.60377358490566000000
,,974,"Tank car, truck, and ship loaders",1.88679245283019000000
,,975,"Material moving workers, all other",33.96226415094340000000
864,"Supervisors, handlers, equipment cleaners, and laborers, n.e.c.",,,
,,900,"Supervisors, transportation and material moving workers",100.00000000000000000000
865,"Helpers, mechanics and repairers",,,
,,660,"Helpers, construction trades",1.20481927710843000000
,,761,"Helpers--installation, maintenance, and repair workers ",98.79518072289160000000
866,"Helpers, construction trades",,,
,,626,Construction laborers,3.78787878787879000000
,,660,"Helpers, construction trades",93.93939393939390000000
,,761,"Helpers--installation, maintenance, and repair workers ",1.51515151515152000000
,,975,"Material moving workers, all other",0.75757575757575800000
867,"Helpers, surveyor",,,
,,155,"Engineering technicians, except drafters",0.96153846153846200000
,,156,Surveying and mapping technicians,88.46153846153850000000
,,660,"Helpers, construction trades",10.57692307692310000000
868,"Helpers, extractive occupations",,,
,,693,Helpers--extraction workers,100.00000000000000000000
869,Construction laborers,,,
,,394,Crossing guards,7.42574257425743000000
,,626,Construction laborers,81.18811881188120000000
,,660,"Helpers, construction trades",4.95049504950495000000
,,673,Highway maintenance workers,5.44554455445545000000
,,693,Helpers--extraction workers,0.99009900990099000000
874,Production helpers,,,
,,761,"Helpers--installation, maintenance, and repair workers ",4.68750000000000000000
,,895,Helpers--production workers,86.71875000000000000000
,,896,"Production workers, all other",6.25000000000000000000
,,962,"Laborers and freight, stock, and material movers, hand",2.34375000000000000000
875,Garbage collectors,,,
,,972,Refuse and recyclable material collectors,100.00000000000000000000
876,Stevedores,,,
,,896,"Production workers, all other",1.62601626016260000000
,,962,"Laborers and freight, stock, and material movers, hand",98.37398373983740000000
877,Stock handlers and baggers,,,
,,562,Stock clerks and order fillers,55.68181818181820000000
,,896,"Production workers, all other",3.40909090909091000000
,,962,"Laborers and freight, stock, and material movers, hand",39.20454545454550000000
,,964,"Packers and packagers, hand",1.70454545454545000000
878,Machine feeders and offbearers,,,
,,846,"Textile, apparel, and furnishings workers, all other",3.12500000000000000000
,,865,"Crushing, grinding, polishing, mixing, and blending workers",1.56250000000000000000
,,895,Helpers--production workers,3.12500000000000000000
,,896,"Production workers, all other",7.03125000000000000000
,,962,"Laborers and freight, stock, and material movers, hand",13.28125000000000000000
,,963,Machine feeders and offbearers,71.09375000000000000000
,,975,"Material moving workers, all other",0.78125000000000000000
883,"Freight, stock, and material handlers, n.e.c.",,,
,,554,Postal service clerks,8.26446280991735000000
,,613,Logging workers,0.82644628099173600000
,,694,Other extraction workers,0.41322314049586800000
,,896,"Production workers, all other",5.37190082644628000000
,,942,Other transportation workers ,2.06611570247934000000
,,962,"Laborers and freight, stock, and material movers, hand",83.05785123966940000000
885,Garage and service station related occupations,,,
,,726,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",24.03100775193800000000
,,761,"Helpers--installation, maintenance, and repair workers ",0.77519379844961200000
,,936,Service station attendants,75.19379844961240000000
887,Vehicle washers and equipment cleaners,,,
,,422,Janitors and building cleaners,9.69696969696970000000
,,961,Cleaners of vehicles and equipment,90.30303030303030000000
888,Hand packers and packagers,,,
,,496,"Sales and related workers, all other",4.76190476190476000000
,,781,"Butchers and other meat, poultry, and fish processing workers",7.93650793650794000000
,,896,"Production workers, all other",4.76190476190476000000
,,962,"Laborers and freight, stock, and material movers, hand",3.96825396825397000000
,,964,"Packers and packagers, hand",78.57142857142860000000
889,"Laborers, except construction",,,
,,422,Janitors and building cleaners,3.28282828282828000000
,,425,Grounds maintenance workers,1.01010101010101000000
,,535,Order clerks,1.51515151515152000000
,,562,Stock clerks and order fillers,6.81818181818182000000
,,604,"Graders and sorters, agricultural products",0.25252525252525300000
,,605,Miscellaneous agricultural workers ,2.52525252525253000000
,,610,Fishers and related fishing workers,0.25252525252525300000
,,612,Forest and conservation workers,0.50505050505050500000
,,674,Rail-track laying and maintenance equipment operators,0.75757575757575800000
,,675,Septic tank servicers and sewer pipe cleaners,1.51515151515152000000
,,692,"Roustabouts, oil and gas",0.25252525252525300000
,,693,Helpers--extraction workers,0.25252525252525300000
,,694,Other extraction workers,0.50505050505050500000
,,734,"Maintenance and repair workers, general",0.25252525252525300000
,,761,"Helpers--installation, maintenance, and repair workers ",0.50505050505050500000
,,781,"Butchers and other meat, poultry, and fish processing workers",1.26262626262626000000
,,785,Food cooking machine operators and tenders,0.50505050505050500000
,,810,"Molders and molding machine setters, operators, and tenders, metal and plastic",1.01010101010101000000
,,830,Laundry and dry-cleaning workers,0.50505050505050500000
,,846,"Textile, apparel, and furnishings workers, all other",1.26262626262626000000
,,871,Cutting workers,0.50505050505050500000
,,886,"Cleaning, washing, and metal pickling equipment operators and tenders",0.25252525252525300000
,,895,Helpers--production workers,3.78787878787879000000
,,896,"Production workers, all other",22.22222222222220000000
,,926,"Subway, streetcar, and other rail transportation workers",1.01010101010101000000
,,936,Service station attendants,0.25252525252525300000
,,961,Cleaners of vehicles and equipment,2.52525252525253000000
,,962,"Laborers and freight, stock, and material movers, hand",40.65656565656570000000
,,963,Machine feeders and offbearers,0.50505050505050500000
,,964,"Packers and packagers, hand",0.75757575757575800000
,,972,Refuse and recyclable material collectors,2.02020202020202000000
,,975,"Material moving workers, all other",0.75757575757575800000
,,,,
,,,,
